THAP7-AS1 RIBC2 0 1.0 2 21 21
THAP7-AS1 CLTCL1 0 1.0 2 21 21
IGLV2-11 SEC14L6 0 1.0 2 1 1
SCARF2 RIBC2 0 1.0 4 80 80
SCARF2 CLTCL1 0 1.0 4 80 80
IGLV3-16 SEC14L6 0 1.0 2 11 11
PRODH IGLV3-27 0 1.0 2 2 2
GAB4 EFCAB6 0 1.0 2 7 7
IGLV2-11 DNAJB7 0 1.0 2 1 1
IGLV3-16 DNAJB7 0 1.0 2 11 11
TUBA8 KB-1269D1.8 0 1.0 2 10 10
KB-67B5.12 RRP7B 0 1.0 2 8 8
RFPL1 RRP7B -1 1.0 2 4 5
KB-1269D1.8 IGLV4-69 -1 1.0 3 1 2
KB-1269D1.8 MAPK8IP2 -1 1.0 2 20 21
TUBA8 HDAC10 -1 1.0 2 10 11
KB-67B5.12 SEC14L6 -1 1.0 2 5 6
TUBA8 KB-67B5.12 -1 1.0 2 14 15
CYP2D6 IGLV3-1 -1 1.0 4 3 4
FAM211B RIBC2 -1 1.0 2 20 21
FAM211B CLTCL1 -1 1.0 2 20 21
SEC14L6 HDAC10 -1 1.0 2 1 2
KB-67B5.12 DNAJB7 -1 1.0 2 5 6
MEI1 EFCAB6 -1 1.0 2 1 2
ZMAT5 EFCAB6 -1 1.0 2 1 2
KB-67B5.12 IGLV3-27 -1 1.0 2 5 6
IGLV2-11 EFCAB6 -1 1.0 2 1 2
IGLV3-16 EFCAB6 -1 1.0 2 11 12
PRODH THAP7-AS1 -1 1.0 2 2 3
PRODH SCARF2 -1 1.0 4 61 62
GAB4 IGLV2-11 -1 1.0 2 6 7
GAB4 IGLV3-16 -1 1.0 2 16 17
THAP7-AS1 MEI1 -1 1.0 2 1 2
THAP7-AS1 ZMAT5 -1 1.0 2 1 2
SCARF2 MEI1 -1 1.0 4 60 61
SCARF2 ZMAT5 -1 1.0 4 60 61
RFPL1 CTA-299D3.8 -1 1.0 2 2 3
KB-1269D1.8 EFCAB6 -1 1.0 2 1 2
MEI1 RIBC2 -1 1.0 2 20 21
MEI1 CLTCL1 -1 1.0 2 20 21
IGLV2-8 HDAC10 -1 1.0 2 1 2
ZMAT5 RIBC2 -1 1.0 2 20 21
ZMAT5 CLTCL1 -1 1.0 2 20 21
IGLV8-61 HDAC10 -1 1.0 2 1 2
HDAC10 DNAJB7 -1 1.0 2 1 2
PRODH GAB4 -1 1.0 2 7 8
MEI1 IGLV4-69 -1 1.0 3 1 2
MEI1 MAPK8IP2 -1 1.0 2 20 21
ZMAT5 IGLV4-69 -1 1.0 3 1 2
ZMAT5 MAPK8IP2 -1 1.0 2 20 21
PRODH RIBC2 -1 1.0 2 21 22
PRODH CLTCL1 -1 1.0 2 21 22
GAB4 FAM211B -1 1.0 2 6 7
CYP2D6 RRP7A -1 1.0 2 3 4
THAP7-AS1 KB-1269D1.8 -1 1.0 2 1 2
SCARF2 KB-1269D1.8 -1 1.0 4 60 61
IGLV2-8 KB-67B5.12 -1 1.0 2 5 6
IGLV8-61 KB-67B5.12 -1 1.0 2 5 6
IGLV2-11 IGLV4-69 -1 1.0 3 1 2
IGLV2-11 MAPK8IP2 -1 1.0 2 20 21
IGLV3-16 IGLV4-69 -1 1.0 3 11 12
IGLV3-16 MAPK8IP2 -1 1.0 2 30 31
FAM211B EFCAB6 -1 1.0 2 1 2
HDAC10 IGLV3-27 -1 1.0 2 1 2
GAB4 MEI1 -1 1.0 2 6 7
GAB4 ZMAT5 -1 1.0 2 6 7
GAB4 KB-1269D1.8 -1 1.0 2 6 7
TMPRSS6 RFPL1 -1 1.0 2 8 9
THAP7-AS1 IGLV2-11 -1 1.0 2 1 2
THAP7-AS1 IGLV3-16 -1 1.0 2 11 12
IGLV2-11 SCARF2 -1 1.0 4 60 61
SCARF2 IGLV3-16 -1 1.0 4 70 71
RFPL1 ACR -1 1.0 2 2 3
KB-1269D1.8 RIBC2 -1 1.0 2 20 21
KB-1269D1.8 CLTCL1 -1 1.0 2 20 21
IGLV1-44 HDAC10 -1 1.0 2 1 2
FAM211B IGLV4-69 -1 1.0 3 1 2
FAM211B MAPK8IP2 -1 1.0 2 20 21
RFPL1 UPK3A -1 1.0 2 2 3
PRODH IGLV4-69 -1 1.0 3 2 3
PRODH MAPK8IP2 -1 1.0 2 21 22
THAP7-AS1 FAM211B -1 1.0 2 1 2
IGLV2-11 RIBC2 -1 1.0 2 20 21
IGLV2-11 CLTCL1 -1 1.0 2 20 21
SCARF2 FAM211B -1 1.0 4 60 61
IGLV3-16 RIBC2 -1 1.0 2 30 31
IGLV3-16 CLTCL1 -1 1.0 2 30 31
PRODH EFCAB6 -1 1.0 2 2 3
KB-67B5.12 IGLV1-44 -1 1.0 2 5 6
KB-67B5.12 RIBC2 -2 0.81760758182305793 2 24 26
KB-67B5.12 CLTCL1 -2 0.81760758182305793 2 24 26
RIBC2 HDAC10 -2 0.82303636389903767 2 20 22
CLTCL1 HDAC10 -2 0.82303636389903767 2 20 22
KB-67B5.12 EFCAB6 -2 0.75545258189768449 2 5 7
PRODH IGLV2-11 -2 0.61532138747329101 2 1 3
PRODH IGLV3-16 -2 0.80761055166546813 2 11 13
IGLV2-11 MEI1 -2 0.4936708860759168 2 0 2
IGLV2-11 ZMAT5 -2 0.4936708860759168 2 0 2
IGLV3-16 MEI1 -2 0.80270707247252271 2 10 12
IGLV3-16 ZMAT5 -2 0.80270707247252271 2 10 12
RFPL1 IGLV3-27 -2 0.61532138747329101 2 1 3
GAB4 KB-67B5.12 -2 0.80270707247252271 2 10 12
MEI1 FAM211B -2 0.4936708860759168 2 0 2
ZMAT5 FAM211B -2 0.4936708860759168 2 0 2
THAP7-AS1 KB-67B5.12 -2 0.75545258189768449 2 5 7
SCARF2 KB-67B5.12 -2 0.83978886203534886 4 64 66
RFPL1 DNAJB7 -2 0.61532138747329101 2 1 3
TMPRSS6 CYP2D6 -2 0.78951061234037334 2 8 10
PRODH FAM211B -2 0.61532138747329101 2 1 3
GAB4 HDAC10 -2 0.76953100468821578 2 6 8
CYP2D6 ACR -2 0.67516028275516904 2 2 4
IGLV2-11 KB-1269D1.8 -2 0.4936708860759168 2 0 2
IGLV3-16 KB-1269D1.8 -2 0.80270707247252271 2 10 12
IGLV3-1 CLDN5 -2 0.81894625094875906 4 10 12
CYP2D6 UPK3A -2 0.67516028275516904 2 2 4
RRP7A CLDN5 -2 0.80270707247252271 2 10 12
HDAC10 EFCAB6 -2 0.61532138747329101 2 1 3
PRODH MEI1 -2 0.61532138747329101 2 1 3
PRODH ZMAT5 -2 0.61532138747329101 2 1 3
MEI1 KB-1269D1.8 -2 0.4936708860759168 2 0 2
IGLV2-8 RFPL1 -2 0.61532138747329101 2 1 3
ZMAT5 KB-1269D1.8 -2 0.4936708860759168 2 0 2
IGLV8-61 RFPL1 -2 0.61532138747329101 2 1 3
MEI1 ZMAT5 -2 0.4936708860759168 2 0 2
PRODH KB-1269D1.8 -2 0.61532138747329101 2 1 3
IGLV2-11 IGLV3-16 -2 0.80270707247252271 2 10 12
RFPL1 SEC14L6 -2 0.61532138747329101 2 1 3
KB-1269D1.8 FAM211B -2 0.4936708860759168 2 0 2
HDAC10 IGLV4-69 -2 0.6186166774402202 3 1 3
HDAC10 MAPK8IP2 -2 0.82303636389903767 2 20 22
CYP2D6 RRP7B -2 0.73703212702761634 2 4 6
RFPL1 IGLV1-44 -2 0.61532138747329101 2 1 3
THAP7-AS1 HDAC10 -2 0.61532138747329101 2 1 3
IGLV2-11 FAM211B -2 0.4936708860759168 2 0 2
SCARF2 HDAC10 -2 0.8528161662031849 4 60 62
IGLV3-16 FAM211B -2 0.80270707247252271 2 10 12
CYP2D6 CTA-299D3.8 -2 0.67516028275516904 2 2 4
TUBA8 RFPL1 -2 0.80270707247252271 2 10 12
KB-67B5.12 IGLV4-69 -2 0.76226657825518163 3 5 7
KB-67B5.12 MAPK8IP2 -2 0.81760758182305793 2 24 26
RFPL1 IGLV4-69 -3 0.36436112906699086 3 1 4
RFPL1 MAPK8IP2 -3 0.65411652943910215 2 20 23
KB-67B5.12 FAM211B -3 0.51789223288402986 2 4 7
UPK3A CLDN5 -3 0.61199057586265404 2 9 12
CYP2D6 DNAJB7 -3 0.3588689791221219 2 1 4
FAM211B HDAC10 -3 0.24050632911392292 2 0 3
RFPL1 EFCAB6 -3 0.3588689791221219 2 1 4
PRODH KB-67B5.12 -3 0.54584050923858574 2 5 8
CYP2D6 TUBA8 -3 0.6218552222390259 2 10 13
MEI1 HDAC10 -3 0.24050632911392292 2 0 3
ZMAT5 HDAC10 -3 0.24050632911392292 2 0 3
IGLV2-11 KB-67B5.12 -3 0.51789223288402986 2 4 7
IGLV3-16 KB-67B5.12 -3 0.64661468978224412 2 14 17
PRODH HDAC10 -3 0.3588689791221219 2 1 4
CYP2D6 SEC14L6 -3 0.3588689791221219 2 1 4
THAP7-AS1 RFPL1 -3 0.3588689791221219 2 1 4
SCARF2 RFPL1 -3 0.7080062652096355 4 60 63
MEI1 KB-67B5.12 -3 0.51789223288402986 2 4 7
ZMAT5 KB-67B5.12 -3 0.51789223288402986 2 4 7
ACR CLDN5 -3 0.61199057586265404 2 9 12
CYP2D6 IGLV2-8 -3 0.3588689791221219 2 1 4
CYP2D6 IGLV8-61 -3 0.3588689791221219 2 1 4
GAB4 RFPL1 -3 0.56787063379042158 2 6 9
CYP2D6 IGLV1-44 -3 0.3588689791221219 2 1 4
RFPL1 RIBC2 -3 0.65411652943910215 2 20 23
RFPL1 CLTCL1 -3 0.65411652943910215 2 20 23
KB-1269D1.8 HDAC10 -3 0.24050632911392292 2 0 3
RRP7B CLDN5 -3 0.63002029166438911 2 11 14
CTA-299D3.8 CLDN5 -3 0.61199057586265404 2 9 12
IGLV2-11 HDAC10 -3 0.24050632911392292 2 0 3
IGLV3-16 HDAC10 -3 0.6218552222390259 2 10 13
TMPRSS6 CLDN5 -3 0.65000854630297211 2 15 18
CYP2D6 IGLV3-27 -3 0.3588689791221219 2 1 4
KB-67B5.12 KB-1269D1.8 -3 0.51789223288402986 2 4 7
KB-67B5.12 HDAC10 -4 0.34820626930284609 2 4 8
IGLV2-8 CLDN5 -4 0.43914459583222887 2 8 12
IGLV8-61 CLDN5 -4 0.43914459583222887 2 8 12
TUBA8 CLDN5 -4 0.50208867842517235 2 17 21
CYP2D6 THAP7-AS1 -4 0.20072332730559372 2 1 5
CYP2D6 SCARF2 -4 0.57046481484500822 4 60 64
IGLV1-44 CLDN5 -4 0.43914459583222887 2 8 12
GAB4 CYP2D6 -4 0.40240571407943182 2 6 10
CYP2D6 RIBC2 -4 0.50048086331457486 2 20 24
CYP2D6 CLTCL1 -4 0.50048086331457486 2 20 24
IGLV2-11 RFPL1 -4 0.11556797632746586 2 0 4
IGLV3-16 RFPL1 -4 0.46467763580130039 2 10 14
DNAJB7 CLDN5 -4 0.43914459583222887 2 8 12
IGLV3-1 IGLV4-60 -4 0.37270461851791425 5 4 8
RRP7A IGLV4-60 -4 0.36213344243539236 3 4 8
SEC14L6 CLDN5 -4 0.43914459583222887 2 8 12
MEI1 RFPL1 -4 0.11556797632746586 2 0 4
ZMAT5 RFPL1 -4 0.11556797632746586 2 0 4
PRODH RFPL1 -4 0.20072332730559372 2 1 5
RFPL1 FAM211B -4 0.11556797632746586 2 0 4
CYP2D6 IGLV4-69 -4 0.20683323496622835 3 1 5
CYP2D6 MAPK8IP2 -4 0.50048086331457486 2 20 24
RFPL1 KB-1269D1.8 -4 0.11556797632746586 2 0 4
CLDN5 IGLV3-27 -4 0.43914459583222887 2 8 12
CYP2D6 EFCAB6 -4 0.20072332730559372 2 1 5
UPK3A IGLV4-60 -5 0.204342845720766 3 3 8
THAP7-AS1 CLDN5 -5 0.30951011080939084 2 8 13
SCARF2 CLDN5 -5 0.34931759785115801 4 67 72
CYP2D6 IGLV2-11 -5 0.054742725628799664 2 0 5
CYP2D6 IGLV3-16 -5 0.33476554905174433 2 10 15
PRODH CYP2D6 -5 0.10840046029919423 2 1 6
CYP2D6 FAM211B -5 0.054742725628799664 2 0 5
RIBC2 CLDN5 -5 0.30951011080939106 2 27 32
ACR IGLV4-60 -5 0.204342845720766 3 3 8
CLTCL1 CLDN5 -5 0.30951011080939106 2 27 32
CYP2D6 MEI1 -5 0.054742725628799664 2 0 5
CYP2D6 ZMAT5 -5 0.054742725628799664 2 0 5
CYP2D6 KB-1269D1.8 -5 0.054742725628799664 2 0 5
RFPL1 HDAC10 -5 0.054742725628799664 2 0 5
IGLV4-69 CLDN5 -5 0.3367685768584765 3 8 13
RRP7B IGLV4-60 -5 0.26931622433245161 3 5 10
MAPK8IP2 CLDN5 -5 0.30951011080939106 2 27 32
IGLV4-60 CTA-299D3.8 -5 0.204342845720766 3 3 8
EFCAB6 CLDN5 -5 0.30951011080939084 2 8 13
GAB4 CLDN5 -5 0.35878955023842884 2 13 18
TMPRSS6 IGLV4-60 -5 0.35382782092289822 3 9 14
KB-67B5.12 RFPL1 -5 0.22468486934301429 2 4 9
MEI1 CLDN5 -6 0.19607993641442167 2 7 13
IGLV2-8 IGLV4-60 -6 0.094619240987750444 3 2 8
ZMAT5 CLDN5 -6 0.19607993641442167 2 7 13
IGLV8-61 IGLV4-60 -6 0.094619240987750444 3 2 8
TUBA8 IGLV4-60 -6 0.28043317701952986 3 11 17
IGLV2-11 CLDN5 -6 0.19607993641442167 2 7 13
IGLV3-16 CLDN5 -6 0.26347288258211193 2 17 23
KB-1269D1.8 CLDN5 -6 0.19607993641442167 2 7 13
IGLV1-44 IGLV4-60 -6 0.094619240987750444 3 2 8
CYP2D6 KB-67B5.12 -6 0.13946944250504878 2 4 10
CYP2D6 HDAC10 -6 0.025546605293438975 2 0 6
DNAJB7 IGLV4-60 -6 0.094619240987750444 3 2 8
FAM211B CLDN5 -6 0.19607993641442167 2 7 13
SEC14L6 IGLV4-60 -6 0.094619240987750444 3 2 8
IGLV4-60 IGLV3-27 -6 0.094619240987750444 3 2 8
PRODH CLDN5 -6 0.21012930612435449 2 8 14
KB-67B5.12 CLDN5 -7 0.16237840861823086 2 11 18
THAP7-AS1 IGLV4-60 -7 0.053472889212883193 3 2 9
SCARF2 IGLV4-60 -7 0.37534688761760271 5 61 68
RIBC2 IGLV4-60 -7 0.26506803019989222 3 21 28
CLTCL1 IGLV4-60 -7 0.26506803019989222 3 21 28
HDAC10 CLDN5 -7 0.12627675217135001 2 7 14
CYP2D6 RFPL1 -7 0.011737629459147988 2 0 7
IGLV4-69 IGLV4-60 -7 0.056433977820815669 4 2 9
MAPK8IP2 IGLV4-60 -7 0.26506803019989222 3 21 28
IGLV4-60 EFCAB6 -7 0.053472889212883193 3 2 9
GAB4 IGLV4-60 -7 0.14830968601639011 3 7 14
MEI1 IGLV4-60 -8 0.016583056587130302 3 1 9
ZMAT5 IGLV4-60 -8 0.016583056587130302 3 1 9
IGLV2-11 IGLV4-60 -8 0.016583056587130302 3 1 9
IGLV3-16 IGLV4-60 -8 0.13929123791370718 3 11 19
RFPL1 CLDN5 -8 0.078361007055355425 2 7 15
KB-1269D1.8 IGLV4-60 -8 0.016583056587130302 3 1 9
FAM211B IGLV4-60 -8 0.016583056587130302 3 1 9
PRODH IGLV4-60 -8 0.029481336496032139 3 2 10
KB-67B5.12 IGLV4-60 -9 0.043378264048071179 3 5 14
HDAC10 IGLV4-60 -9 0.0083853160036316803 3 1 10
CYP2D6 CLDN5 -9 0.046857781530811507 2 7 16
RFPL1 IGLV4-60 -10 0.0041661119051506481 3 1 11
CYP2D6 IGLV4-60 -11 0.0020352007443021057 3 1 12
IGLV4-60 CLDN5 -12 0.016627184384340091 3 8 20
